Family APG2,FAMFOSTER,FamCroat,Genus,Prefix,Species,Author,v/s,Varsub,Varsubauth,chg,catpan,chg2,SYNONYMS,Voucher spec,Syn ref,Syn_notes,For/Mar_RF,LF_RF,BCI_STAT,BCI cult,,
Rubiaceae,Rubiaceae,Rubiaceae,Borreria,,densiflora,DC.,,,,,,,Spermacoce densiflora (DC.) Alain  ,Croat 4407 (MO): det. C.Adams 1991 (as Spermacoce),"Taylor, C. 2001 (Fl Nic)",Spermacoce densiflora accepted by Lorence 1999,M,Hw,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Borreria,,latifolia,(Aubl.) K. Schum.,,,,,,,Spermacoce latifolia (Aubl.) K.Schum.,,"Taylor, C. 2001 (Fl Nic)",Spermacoce latifolia accepted by Lorence 1999,M,Hw,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Borreria,,ocymifolia,(Willd. ex Roem. & Schult.) Bacigalupo & E.L. Cabral,,,,syn.,,,"Diodia ocymifolia (Willd. ex. Roem. & Schult.) Bremek.; Diodia ocimifolia, orth. var. (Croat 1978); Hemidiodia ocymifolia (Willd. ex Roem. & Schult.) K. Schum.; Spermacoce ocymifolia Willd. ex Roem. & Schult.  ",Croat 12840 (MO): det. C.Adams 1991 (as Diodia),"Bacigalupo, N. & E. Cabral 1996 (Op. Bot. Belg. 7: 307); Taylor, C. 2001 (Fl Nic)",Spermacoce ocymifolia acc. by Lorence 1999,M,Hw,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Borreria,,prostrata,(Aubl.) Miq.,,,,det. (-),,,"Borreria ocimoides (Burm.f.) DC. [orth. var.] sensu Croat (1978), in part; Borreria ocymoides (Burm.f.) DC.; Spermacoce prostrata Aubl.","Croat 8268 (MO), 12277 (F,MO): det. C.D.Adams 1991 (as Spermacoce prostrata)","Taylor, C. 2001 (Fl Nic)",Spermacoce prostrata accepted by D.Lorence 1999,M,Hw,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Borreria,,remota,(Lam.) Bacigalupo & E.L. Cabral,,,,det.,n,,Borreria laevis (Lam.) Griseb. sensu Croat (1978); Borreria assurgens (Ruiz & Pav.) Griseb. (Correa et al. 2004); Spermacoce assurgens Ruiz & Pav.; Spermacoce remota Lam. ,Croat 4045 (MO): det. C.Taylor 2003,"Cabral, E. & N. Bacigalupo 1999 (Darwiniana 37: 259-277; 333-334)",Borreria laevis has been widely misapplied by most authors.,M,Hw,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Borreria,,repens,DC.,,,,new,n,,"Borreria ocimoides (Burm. f.) DC. [orth. var.] sensu Croat (1978), in part; Borreria ocymoides sensu Croat (1978), in part; Borreria exilis L.O. Williams; Spermacoce exilis (L.O. Williams) C.D.Adams ex W.C.Burger & C.M. Taylor; Spermacoce mauritiana Gideon",Croat 12582 (F): det. W.Burger 1991 (as Spermacoce mauritiana),"Taylor, C. 2005 (pers. comm.)","The earliest available name for this species in Borreria is Borreria repens DC., not Borreria exilis as in Fl Nic (2001). If treated in Spermacoce, the correct name is Spermacoce exilis (accepted by Lorence 1999), as S. repens is already occupied. Borreria ocymoides is a widely misapplied name.",M,Hw,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Borreria,,spicata,(Miq.) Bacigalupo & Cabral,,,,syn.,n,,Diodia denudata Standl. (Croat 1978); Diodia spicata Miq. (Correa et al. 2004),,"Lorence, D. 1999 (Monogr Syst Bot Missouri Bot Gard 73: 1-177), Taylor, C. 2004 (Fl. Venez Guayana): as Diodia spicata; Bacigalupo, N. & E. Cabral 1996 (Opera Bot. Belg. 7: 307): as Borreria spicata ",,M,Hw,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Calycophyllum,,candidissimum,(Vahl) DC.,,,,,,,    ,Voucher?,,,F,M,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Carapichea,,ipecacuanha,(Brot.) L.Andersson,,,,syn.,n,,Cephaelis ipecacuanha (Brot.) A. Rich. (Croat 1978); Psychotria ipecacuanha (Brot.) Stokes (Correa et al. 2004) ,,"Lorence, D. 1999 (Monogr Syst Bot Missouri Bot Gard 73: 1-177), Taylor, C. 2001 (Fl Nic): as Psychotria; Andersson, L. 2002 (Kew Bull. 57: 363-374)",,F,H,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Chimarrhis,,parviflora,Standl.,,,,,,,    ,Croat 11244: det Delprete 1995 (Tropicos),,,F,T,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Chiococca,,alba,(L.) Hitchc.,,,,,,,    ,,,,F,SL,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Chomelia,,psilocarpa,Dwyer & M.V. Hayden,,,,,,,    ,,,,F,SL,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Cosmibuena,,macrocarpa,(Benth.) Klotzsch ex Walp.,,,,det.,,,Cosmibuena skinneri (Oerst.) Hemsl. sensu Croat (1978) ,Croat 6326: det C.Taylor 1989 (Tropicos),,,F,E,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Coussarea,,curvigemmia,Dwyer,,,,,,,    ,,,,F,U,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Coutarea,,hexandra,(Jacq.) K.Schum.,,,,,,,    ,,,,F,U,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Diodella,,sarmentosa,(Sw.) Bacigalupo & E.L.Cabral,,,,syn.,n,,Diodia sarmentosa Sw. (Croat 1978; Correa et al. 2004),,"Bacigalupo, N. & E. Cabral 2006 (Darwiniana 44: 100)",,M,Hw,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Faramea,,luteovirens,Standl.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Faramea,,multiflora,A. Rich. ex DC.,,,,new,,,Faramea talamancarum Standl.  ,"Foster 13453 (SCZ, Hoffmann 1 ha plot)","Lorence, D. 1999 (Monogr Syst Bot Missouri Bot Gard 73: 1-177); Taylor, C. 2001 (Fl Nic)",,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Faramea,,occidentalis,(L.) A. Rich.,,,,,,,    ,,,,F,U,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Genipa,,americana,L.,,,,,,,    ,,,,F,T,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Geophila,,gracilis,(Ruiz & Pav.) DC.,,,,syn.,,,Alt. name: Geophila croatii Steyerm.  (see note) ,,"Lorence, D. 1999 (Monogr Syst Bot Missouri Bot Gard 73: 1-177)","Koen Es (Fl. Meso ined.) treats the BCI species as Geophila croatii, which he considers distinct from the South American G. gracilis. (fide C.M.Taylor 2006)",F,H,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Geophila,,repens,(L.) I.M. Johnst.,,,,,,,    ,,,,F,H,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Guettarda,,foliacea,Standl.,,,,,,,    ,,,,F,U,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Hamelia,,axillaris,Sw.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Hamelia,,patens,Jacq.,var.,glabra,Oerst.,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Hoffmannia,,nicotianifolia,(M.Martens & Galeotti) L.O. Williams,,,,det.,,,Hoffmannia woodsonii Standl. sensu Croat (1978)  ,"Croat 4118, 10125, 14567: det. W. Burger 1997 (Tropicos)",,"BCI specimens may also be found under H. longipetiolata, the currently accepted name for H. woodsonii.",F,H,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Hoffmannia,,subauriculata,Standl.,,,,new,,,Hoffmannia eliasii Dwyer  ,"Foster 2873, det. W.Burger 1996","Lorence, D. 1999 (Monogr Syst Bot Missouri Bot Gard 73: 1-177)",,F,H,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Isertia,,haenkeana,DC.,,,,,,,    ,,,,M,Sw,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Ixora,,coccinea,L.,,,,,,,    ,,,,M,S,,C,,
Rubiaceae,Rubiaceae,Rubiaceae,Macrocnemum,,roseum,(Ruiz & Pav.) Wedd.,,,,syn.,,,Macrocnenum glabrescens (Benth.) Wedd.  ,,"Lorence, D. 1999 (Monogr Syst Bot Missouri Bot Gard 73: 1-177)",,F,M,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Manettia,,reclinata,L.,,,,,,,    ,,,,M,Vw,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Morinda,,seibertii,(Standl.) Steyerm.,,,,new,n,,Appunia seibertii Standl.  (Croat 1978; Correa et al. 2004),Foster 2981 (F): det. Dwyer 1981 (in Appunia),"Taylor, C. 1999 (Cat Ec)",,F,T,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Notopleura,,uliginosa,(Sw.) Bremek.,,,,syn.,,,Psychotria uliginosa Sw.  ,,"Taylor, C. 2001 (AMBG 88:478-515)",,M,H,D,,,
Rubiaceae,Rubiaceae,Rubiaceae,Oldenlandia,,corymbosa,L.,,,,,,,Hedyotis corymbosa (L.) Lam.  ,,"Taylor, C. 2001 (Fl Nic), Taylor 1999 (Cat Ec)",Hedyotis corymbosa accepted by Lorence 1999,M,Hw,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Palicourea,,guianensis,Aubl.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Pentagonia,,macrophylla,Benth.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Pittoniotis,,trichantha,Griseb.,,,,syn.,,,"Antirhea trichantha (Griseb.) Hemsl.; Antirrhoea trichantha, orth. var. (Croat 1978) ",,"Lorence, D. 1999 (Monogr Syst Bot Missouri Bot Gard 73: 1-177)",,F,U,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Pogonopus,,exsertus,(Oerst.) Oerst.,,,,det.,,,Pogonopus speciosus (Jacq.) K.Schum. sensu Croat (1978)  ,"Foster 1411, Shattuck 688: det Delprete 1995 & 1999  (Tropicos)","Lorence, D. 1999 (Monogr Syst Bot Missouri Bot Gard 73: 1-177); Delprete, P. 1999 (Fl Neotr 77)",,F,U,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Posoqueria,,latifolia,(Rudge) Roem. & Schult.,,,,,,,    ,,,,F,M,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,acuminata,Benth.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,brachiata,Sw.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,capitata,Ruiz & Pav.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,carthagenensis,Jacq.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,chagrensis,Standl.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,cyanococca,Seem. ex Dombrain,,,,syn.,,,Psychotria pittieri Standl.  ,,"Taylor, C. 2001 (Fl Nic)",,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,deflexa,DC.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,gracilenta,Müll. Arg.,,,,syn.,,,Psychotria brachybotrya Müll.Arg.  ,,"Taylor, C. 2001 (Fl Nic)",,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,graciliflora,Benth.,,,,new,,,    ,Foster 2869 (SCZ): conf. C.Taylor; 50 ha plot,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,grandis,Sw.,,,,,,,    ,,,,F,U,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,guapilensis,(Standl.) Hammel,,,,syn.,,,Cephaelis discolor Pol.  ,,"Lorence, D. 1999 (Monogr Syst Bot Missouri Bot Gard 73: 1-177); Taylor, C. 2001 (Fl Nic)",,F,H,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,hebeclada,DC.,,,,det.,,,Psychotria pubescens Sw. sensu Croat (1978),"Foster 1408 (F), Croat 10846 (F), 10919 (F): det. C.Taylor 1992","Taylor, C. 1984 (AMBG 71: 169-175)","Psychotria pubescens and P. hebeclada were long confused with each other, fide Taylor 1984",M,Sw,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,hoffmannseggiana,(Willd.ex Roem & Schult.) Müll.Arg.,,,,syn.,,,Psychotria furcata DC.  ,,"Burger, W. & C. Taylor 1993 (Fl CR)",,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,horizontalis,Sw.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,limonensis,K. Krause,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,marginata,Sw.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,micrantha,Kunth,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,poeppigiana,Müll. Arg.,,,,syn.,,,Cephaelis tomentosa (Aubl.) Vahl  ,,"Lorence, D. 1999 (Monogr Syst Bot Missouri Bot Gard 73: 1-177); Taylor, C. 2001 (Fl Nic)",,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,psychotriifolia,(Seem.) Standl.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,racemosa,Rich.,,,,,,,    ,,,,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Psychotria,,tenuifolia,Sw.,,,,syn.,,,Psychotria granadensis Benth.  ,Foster 2322 (F): det. C.Hamilton 1984,"Taylor, C. 2001 (Fl Nic)",,F,S,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Randia,,armata,(Sw.) DC.,ssp.,armata,,(+ssp.),,,,"Note: Croat 5749 & 8131 with intermediate characters to subsp. panamensis, fide Lorence 1998","Lorence, D. 1998 (Novon 8: 250-251.)",,F,U,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Ronabea,,emetica,(L.f.) A.Rich.,,,,syn.,n,,Psychotria emetica L.f. (Croat 1978; Correa et al. 2004),Garwood 1594 (F): det. C.Taylor 2004,"Taylor, C. 2004 (Syst. Geogr. Pl. 74: 35-42.)",,F,H,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Rosenbergiodendron,,formosum,(Jacq.) Faegerl.,,,,syn.,,,Randia formosa (Jacq.) K. Schum.  ,,"Lorence, D. 1999 (Monogr Syst Bot Missouri Bot Gard 73: 1-177)",,F,U,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Sabicea,,villosa,Willd. ex Roem. & Schult.,var.,adpressa,(Wernham) Standl.,,n(-var),,    ,,"Var. accepted by Lorence, D. 1999 (Monogr Syst Bot Missouri Bot Gard 73: 1-177), not Brako, L. & J. Zarucchi 1993 (Cat. Peru), nor Balick, M. et al. 2000 (Checklist Belize)",,F,L,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Spermacoce,,tenuior,L.,,,,,,,    ,Woodworth & Vestal 476 (F): det. C.D.Adams 1991,,,M,Hw,D,,,
Rubiaceae,Rubiaceae,Rubiaceae,Tocoyena,,pittieri,(Standl.) Standl.,,,,,,,    ,Croat 14877: det Silberbauer-Gottsberger 1998 (Tropicos),,,F,M,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Uncaria,,tomentosa,(Willd. ex Roem. & Schult.) DC.,,,,,,,    ,,,,F,L,,,,
Rubiaceae,Rubiaceae,Rubiaceae,Warszewiczia,,coccinea,(Vahl) Klotzsch,,,,,,,    ,,,,F,M,,,,
Rutaceae,Rutaceae,Rutaceae,Citrus,X,aurantifolia,(Christm.) Swingle,,,,syn.,,,Citrus aurantifolia (Christm.) Swingle  ,,"Pool, A. 2001 (Fl Nic); Mabberley, D. 1997 (Telopea 7:167-172)",,M,U,,"N,C",,
Rutaceae,Rutaceae,Rutaceae,Citrus,X,aurantium,L.,,(Sour Orange Group),,syn.,,,Citrus aurantium L.  ,,"Pool, A. 2001 (Fl Nic); Mabberley, D. 1997 (Telopea 7:167-172)",,M,U,,C,,
Rutaceae,Rutaceae,Rutaceae,Citrus,X,aurantium,L.,,(Sweet Orange Group),,syn.,,,Citrus sinensis (L.) Osbeck  ,,"Pool, A. 2001 (Fl Nic); Mabberley, D. 1997 (Telopea 7:167-172)",,M,U,,C,,
Rutaceae,Rutaceae,Rutaceae,Citrus,X,limon,(L.) Osbeck,,,,syn.,,,Citrus limon (L.) Burm. f.  ,,"Pool, A. 2001 (Fl Nic); Mabberley, D. 1997 (Telopea 7:167-172)",,M,U,,C,,
Rutaceae,Rutaceae,Rutaceae,Citrus,,maxima,(Burm. ex Rumph.) Merr.,,,,syn.,n,,Citrus grandis (L.) Osbeck  (Croat 1978; Correa et al. 2004),Croat 4210: det Pool 1994 (Tropicos),"Pool, A. 2001 (Fl Nic); Mabberley, D. 1997 (Telopea 7:167-172)",,M,U,,C,,
Rutaceae,Rutaceae,Rutaceae,Citrus,,reticulata,Blanco,,,,,,,    ,,,,M,U,,C,,
Rutaceae,Rutaceae,Rutaceae,Esenbeckia,,panamensis,T.S. Elias,,,,BCNM,,,,,,,,,,,,
Rutaceae,Rutaceae,Rutaceae,Zanthoxylum,,ekmanii,(Urb.) Alain,,,,syn.,,,Zanthoxylum belizense Lundell  ,,"Reynel, C. 1999 (Cat Ec)",Z. belizense accepted by Porter 2001 (Fl Nic),F,T,,,,
Rutaceae,Rutaceae,Rutaceae,Zanthoxylum,,juniperinum,Poepp.,,,,syn.,n,,"Zanthoxylum procerum Donn. Sm. (Croat 1978); Zanthoxylum acuminatum subsp. juniperinum (Poepp.) Reynel, comb. ined. (Correa et al. 2004); Alt. name: Zanthoxylum acuminatum (Sw.) Sw., sensu lato  ","Croat 11670 (MO), Foster 1785 (F): det. C.Reynel 1995 (as Z.acuminatum subsp. juniperinum)","W3FM (Jan 2007); Balick, M. et al. 2000 (Checklist Belize); Reynel's 1993 specimen annotations; Reynel, C. 1999 (Cat Ec) accepts Zanthoxylum acuminatum with Z. juniperinum as synonym",Z. procerum accepted by Porter 2001 (Fl Nic),F,M,,,,
Rutaceae,Rutaceae,Rutaceae,Zanthoxylum,,kellermanii,P. Wilson,,,,new,n,,"Zanthoxylum panamense (large-leaved form) sensu Croat (1978); Zanthoxylum panamense 'B' sensu Foster (unpub.); Zanthoxylum riedelianum Engl. subsp. kellermanii (P.Wilson) Reynel, comb. ined.; Alt. name: Zanthoxylum riedelianum Engl., sensu lato (Correa et al. 2004)","Croat 5466 (MO), 12574 (MO): det. C.Reynel 1995 (as subsp. kellermanii)","W3FM (no vouchers S of CR); Porter, D. 2001 (Fl Nic); Balick, M. et al. 2000 (Belize checklist) cites riedelianum; Reynel's 1993 specimen annotations; Reynel, C. 1999 (Cat Ec) accepts Z. riedelianum with Z. kellermanii as synonym",,F,T,,,,
Rutaceae,Rutaceae,Rutaceae,Zanthoxylum,,panamense,P. Wilson,,,,(-),,,Zanthoxylum panamense (small-leaved form) sensu Croat (1978); Zanthoxylum panamense 'A' sensu Foster (unpub.),"Croat 15092 (F,MO): det. C.Reynel 1995","Reynel, C. 1995 (Syst. Neotr. Zanthoxylum, Diss. ined. Univ. Missouri-St. Louis)",Zanthoxylum panamense 'A' sensu Foster,F,T,,,,
Rutaceae,Rutaceae,Rutaceae,Zanthoxylum,,setulosum,P. Wilson,,,,,,,    ,,,,F,M,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Allophylus,,psilospermus,Radlk.,,,,,,,    ,,,,F,M,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Cupania,,cinerea,Poepp.,,,,,,,    ,"Croat 6696, 11767: det Pennington 1994 (Tropicos)",,,F,M,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Cupania,,latifolia,Kunth,,,,,,,"Cupania americana subsp. latifolia (Kunth) T.D. Penn. ined., specimen dets 2004",,,"C. americana L. subsp. latifolia (Kunth) T.D. Penn., ined.: dets in TROPICOS & at F, 1994",F,T,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Cupania,,rufescens,Triana & Planch.,,,,,,,    ,,,,F,M,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Cupania,,seemannii,Triana & Planch.,var.,fosteri,(Croat) Acev.-Rodr.,det.,,,Cupania sylvatica Seem. sensu Croat (1978); Cupania sylvatica Seem. var. fosteri Croat ,Foster 1343: TYPE of var. fosteri,"Acevedo-Rodríguez, P. 1997( BioLlania [ed spec] 6:143-151)",Cupania sylvatica Seem. is an illegitimate homonym.,F,U,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Matayba,,oppositifolia,(A.Rich.) Britton,,,,BCNM,n,,Matayba apetala Radlk. (Correa et al. 2004),,"Croat, T. 1979 (Phytologia 44: 381-383)*; Robbins, R.L. 2001 (Fl Nic)","Croat (1979) lists M. oppositifolia as syn. of M. apetala, but M. oppositifolia has priority; Matayba apetala Radlk. is based on a later homonym in Cupania, therefore publication date of M. apetala for purposes of  priority is 1879 (see TROPICOS annotation).",,,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Paullinia,,baileyi,Standl.,,,,,,,    ,,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Paullinia,,bracteosa,Radlk.,,,,,,,    ,,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Paullinia,,fibrigera,Radlk.,,,,,,,    ,,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Paullinia,,fuscescens,Kunth,var.,glabrata,Croat,,,,    ,,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Paullinia,,glomerulosa,Radlk.,,,,,,,    ,,,,F,V,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Paullinia,,mallophylla,Radlk.,,,,new,,,    ,Garwood 2856: det Garwood,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Paullinia,,pinnata,L.,,,,,,,    ,,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Paullinia,,pterocarpa,Triana & Planch.,,,,,,,    ,,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Paullinia,,rugosa,Benth. ex Radlk.,,,,,,,    ,,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Paullinia,,turbacensis,Kunth,,,,,,,    ,,,,F,V,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Serjania,,atrolineata,C. Wright,,,,,,,    ,,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Serjania,,circumvallata,Radlk.,,,,,,,    ,,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Serjania,,cornigera,Turcz.,,,,,,,    ,,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Serjania,,mexicana,(L.) Willd.,,,,,,,    ,,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Serjania,,paucidentata,DC.,,,,,,,    ,Croat 7887: det Acevedo-Rogdr. 1987 (Tropicos),,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Serjania,,pluvialiflorens,Croat,,,,,,,    ,,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Serjania,,pyramidata,Radlk.,,,,syn.,n,,Serjania decapleuria Croat (Croat 1978; Correa et al. 2004),,"Robbins, R. 2001 (Fl Nic)",,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Serjania,,rhombea,Radlk.,,,,,,,    ,,,,M,L,D,,,
Sapindaceae,Sapindaceae,Sapindaceae,Serjania,,trachygona,Radlk.,,,,,,,    ,,,,F,L,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Talisia,,croatii,Acev.-Rodr.,,,,det.,,,Talisia princeps Oliv. sensu Croat (1978),"Croat 8820 & 12494, Zetek 3570: det Acecedo-R 2003  (Fl Neotr 87); Garwood 2892: det. Garwood","Acevedo-Rodríguez, P. 2003 (Fl Neotr 87)",,F,M,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Talisia,,nervosa,Radlk.,,,,,,,    ,"Croat 8236*, 14921: det Acevedo-Rodgr. 1999 & 2000 (Tropicos); also in A-R 2003 (Fl Neotr 87)",,,F,U,,,,
Sapindaceae,Sapindaceae,Sapindaceae,Thinouia,,myriantha,Triana & Planch.,,,,,,,    ,,,,F,L,,,,
Sapotaceae,Sapotaceae,Sapotaceae,Chrysophyllum,,argenteum,Jacq.,ssp.,panamense,(Pittier) T.D.Penn.,syn.,,,Cynodendron panamense (Pitt.) Aubrév.  (in Croat); Chrysophyllum panamense Pittier  ,Croat 7825: det Pennington 2002 (Tropicos),"Pennington, T. 1990 (Fl Neotr 52)",,F,T,,,,
Sapotaceae,Sapotaceae,Sapotaceae,Chrysophyllum,,cainito,L.,,,,,,,    ,,,,F,T,,,,
Sapotaceae,Sapotaceae,Sapotaceae,Manilkara,,zapota,(L.) P.Royen,,,,BCNM,,,,,,,,,,,,
Sapotaceae,Sapotaceae,Sapotaceae,Pouteria,,fossicola,Cronquist,,,,,,,    ,Croat 16636: det Pennington 2002 (Tropicos),,,F,T,,,,
Sapotaceae,Sapotaceae,Sapotaceae,Pouteria,,reticulata,(Engl.) Eyma,ssp.,reticulata,,syn.,,,Pouteria unilocularis (Donn.Sm.) Baehni  ,"Croat 14874, 17052: det Pennington 1986 (Tropicos)","Pool, A. 2001 (Fl Nic); Pennington, T. 1990 (Fl Neotr 52)",,F,T,,,,
Sapotaceae,Sapotaceae,Sapotaceae,Pouteria,,sapota,(Jacq.) H.E.Moore & Stearn,,,,,,,    ,,,,F,T,,,,
Sapotaceae,Sapotaceae,Sapotaceae,Pouteria,,stipitata,Cronquist,,,,,,,    ,"Croat 6116, 10293: det Pennington 1986 (Tropicos)",,,F,M,,,,
Hydrangeaceae,Saxifragaceae,Saxifragaceae,Hydrangea,,peruviana,Moric.,,,,,,,    ,,,,F,L,,,,
Plantaginaceae,Scrophulariaceae,Scrophulariaceae,Bacopa,,salzmannii,(Benth.) Wettst. ex Edwall,,,,,,,    ,,,,M,Hw,D,,,
Plantaginaceae,Scrophulariaceae,Scrophulariaceae,Lindernia,,crustacea,(L.) F. Muell.,,,,,,,    ,,,,M,Hw,,,,
Plantaginaceae,Scrophulariaceae,Scrophulariaceae,Lindernia,,diffusa,(L.) Wettst.,,,,,,,    ,,,,M,Hw,,,,
Plantaginaceae,Scrophulariaceae,Scrophulariaceae,Mecardonia,,procumbens,(Mill.) Small,,,,,,,    ,Garwood 2471 (recent collection),,,M,Hw,D+,,,
Plantaginaceae,Scrophulariaceae,Scrophulariaceae,Scoparia,,dulcis,L.,,,,,,,    ,,,,M,Hw,,,,
Plantaginaceae,Scrophulariaceae,Scrophulariaceae,Stemodia,,verticillata,(Mill.) Hassl.,,,,,,,    ,,,,M,Hw,D,,,
Simaroubaceae,Simaroubaceae,Simaroubaceae,Quassia,,amara,L.,,,,,,,    ,,,,F,U,,,,
Simaroubaceae,Simaroubaceae,Simaroubaceae,Simarouba,,amara,Aubl.,var.,amara,,syn.,,,Simarouba amara var. typica Cronquist [nom. invalid.],"Foster 831, 1666, Croat 8368, 8416, 8441: cited by E.Franceschinelli et al. 1998.","Franceschinelli, E. 1998 (Syst. Bot. 23: 479-488)",The type variety must have the same epithet as the species.,F,T,,,,
