Family	Latin	Author	countries	minLat	maxLat	minLong	maxLong	Npan	N	range	plots	dens	inventories	maxht
Rutaceae	Toxosiphon lindenii	(Planch.) Baill.	4	8.3997	17.54	-94.61666	-81.7583	8	117	330	0	0	0	7.5
Rutaceae	Zanthoxylum acuminatum	(Sw.) Sw.	18	-23.337097	23.741667	-100.390622	-36.0303	108	660	12880	27	1.72035158633313	24	25
Rutaceae	Zanthoxylum apiculatum	(Sandwith) P.G. Waterman	6	-10.8339	7.0758	-66.6833333	-47.3678	0	35	3168	0	0	0	30
Rutaceae	Zanthoxylum caribaeum	Lam.	29	-30.2564	24.996667	-107.57	-35.0508	2	1024	15371	0	0	0	30
Rutaceae	Zanthoxylum ekmanii	(Urb.) Alain	17	-16.7261	22.8411	-96.75	-48.425833	39	227	8595	12	0.656344696969697	4	30
Rutaceae	Zanthoxylum eliasii	D.M. Porter	5	-14.63333	9.3283334	-79.7908333	-62.61666	1	34	1923	0	0	0	20
Rutaceae	Zanthoxylum limoncello	Planch. & Oerst.	7	2.6725	23.6166667	-102.575	-75.6692	6	90	704	0	0	0	10
Rutaceae	Zanthoxylum melanostictum	Schltdl. & Cham.	12	-10.2722223	23.950465	-104.758333	-65.9119	62	461	3344	0	0	0	25
Rutaceae	Zanthoxylum panamense	P. Wilson	9	7.83333	17.47	-92.04	-77.3292	100	187	424	22	0.849783404514948	37	30
Rutaceae	Zanthoxylum pucro	D.M. Porter	3	-17.0869	8.2358	-77.97348	-64.7681	7	41	953	0	0	0	15
Rutaceae	Zanthoxylum riedelianum	Engl.	17	-28.7758	18.59166	-96.75	-38.8172	16	1015	11858	0	0	0	30
Rutaceae	Zanthoxylum setulosum	P. Wilson	9	4.2728	17	-90.5	-65.9119	99	245	985	3	0.0154545454545455	20	20
Sabiaceae	Meliosma allenii	Standl. & L.O. Williams	3	-10.3469	10.4233	-84.606944	-72.4055556	13	124	873	0	0	0	30
Sabiaceae	Meliosma brenesii	Standl.	2	8.6511	10.990556	-85.5405555	-79.6666667	13	85	46.91	0	0	0	15
Sabiaceae	Meliosma chiriquensis	J.F. Morales	1	8.6333333	8.7552778	-82.4394	-80.1333333	9	9	0.93	0	0	0	NA
Sabiaceae	Meliosma cordata	A.H. Gentry	1	8.4936	8.5122222	-81.1280556	-80.8467	2	2	0.01	0	0	0	NA
Sabiaceae	Meliosma frondosa	Cuatrec. & Idrobo	6	-18.5331	11.1161	-81.0980555	-60.7	3	116	3438	1	0.535984848484849	0	NA
Sabiaceae	Meliosma glabrata	(Liebm.) Urb.	11	-15.85	23	-102	-53.0913889	29	337	6319	3	0.0437512711002644	5	25
Sabiaceae	Meliosma grandiflora	C.V. Morton ex A.H. Gentry	2	8.45	10.9227778	-85.4644444	-79.3702	9	92	53.71	2	0.204545454545455	1	30
Sabiaceae	Meliosma grandifolia	(Liebm.) Urb.	5	8.3997	23	-102	-81.7583	2	36	547	0	0	0	NA
Sabiaceae	Meliosma idiopoda	S.F. Blake	5	8.5	18.5515	-96.75	-79.4504	20	238	313	2	0.0625	0	20
Sabiaceae	Meliosma irazuensis	Standl.	3	8.75	14.55	-88.6666667	-82.25	10	47	116	0	0	0	20
Sabiaceae	Meliosma isthmensis	J.F. Morales	2	8.534815	10.441667	-83.788889	-78.2478	16	25	37.63	0	0	0	14
Sabiaceae	Meliosma linearifolia	A.H. Gentry	1	9.0497	9.5492	-80.5428	-79.3553	9	9	2.63	0	0	0	NA
Sabiaceae	Meliosma occidentalis	Cuatrec.	5	-2.7281	18.475	-95.085556	-74.5753	24	138	726	1	0.284090909090909	0	20
Sabiaceae	Meliosma oligantha	J.F. Morales	2	8.6666667	9.563333	-84.124722	-79.3553	3	5	10.23	0	0	0	10
Salicaceae	Banara guianensis	Aubl.	14	-23.0353	15.4833333	-86.5	-29.3072	122	1715	12360	3	0.0506628787878788	22	12
Salicaceae	Casearia aculeata	Jacq.	26	-27.5	23.95056	-105.1225	-35.129166667	84	1615	15316	5	0.593352272727273	12	8
Salicaceae	Casearia arborea	(Rich.) Urb.	23	-25.4175	23.0489	-96.75	-34.820555556	126	2685	13297	26	3.56776515151515	21	35
Salicaceae	Casearia arguta	Kunth	13	-16.7261	23.6166667	-105.9822223	-60.73722	100	611	5955	1	0.00520833333333333	11	20
Salicaceae	Casearia atlantica	Sleumer	1	8.53083	9.1656	-82.7333333	-78.42361	25	25	11.38	0	0	0	NA
Salicaceae	Casearia cajambrensis	Cuatrec.	5	-6.16666	8.83333	-82.7881	-70.4533	12	40	805	0	0	0	NA
Salicaceae	Casearia combaymensis	Tul.	10	-17	8.75	-79.8436	-39.0836	1	281	9096	0	0	0	NA
Salicaceae	Casearia commersoniana	Cambess.	18	-23.1733	23.6166667	-102.575	-34.8125	188	2950	12893	30	4.94505821639211	53	20
Salicaceae	Casearia coronata	Standl. & L.O. Williams	4	5.902833	13.15	-85.49187	-74.8367	67	216	204	2	0.145359848484849	6	20
Salicaceae	Casearia corymbosa	Kunth	15	-14.1666667	25.096111	-107.6	-53.0833334	82	1625	5128	0	0	5	30
Salicaceae	Casearia guianensis	(Aubl.) Urb.	21	-21.2731	24.6794	-96.796944	-34.833889	150	604	10950	8	0.675378787878788	49	7
Salicaceae	Casearia mariquitensis	Kunth	11	-24.0911	10.86666	-80.717	-36.6578	6	545	11713	0	0	0	NA
Salicaceae	Casearia nigricans	Sleumer	4	-12.1622	9.355830193	-80.8436	-70.18333	10	79	1303	1	0.0151515151515152	2	NA
Salicaceae	Casearia spinescens	(Sw.) Griseb.	14	-11.7275	26.3644	-85.5947	-50.735278	6	139	5088	0	0	0	NA
Salicaceae	Casearia stjohnii	M. Johnst.	3	7.51666	13.8166667	-89.96666	-80.13333	6	58	58	0	0	0	15
Salicaceae	Casearia sylvestris	Sw.	32	-34.4225	24.167	-106.379167	-34.7992	240	7313	16563	34	5.23938351637177	69	19
Salicaceae	Casearia tacanensis	Lundell	6	8.480171	18.619444	-96.75	-78.96666	19	205	511	0	0	0	26
Salicaceae	Casearia tremula	(Griseb.) Griseb. ex C. Wright	14	2.82333	23.6166667	-105.05857533	-59.1306	5	293	2766	0	0	0	25
Salicaceae	Hasseltia allenii	Hammel & Grayum ex M.H. Alford	2	8.34305	10.013889	-85.402778	-80.6367	3	47	34.27	0	0	0	20
Salicaceae	Hasseltia floribunda	Kunth	11	-18.12138	15.225	-86.5	-39.71666	217	1499	9278	23	4.82609848484848	18	12
Salicaceae	Hasseltia guatemalensis	Warb.	8	0.85	17.5	-96.75	-65.9119	10	133	1099	0	0	0	30
Salicaceae	Homalium racemosum	Jacq.	24	-14.93444	23	-105.225	-39.71666	15	912	10325	0	0	1	30
Salicaceae	Laetia micrantha	A. Robyns	1	7.75	8.69166	-79.91611	-77.68333	6	6	1.86	0	0	0	NA
Salicaceae	Laetia povedae	N. Zamora, Aguilar & D. Santam.	3	8.4	11.1333333	-84.4666667	-77.75	13	32	60.36	0	0	0	30
Salicaceae	Laetia procera	(Poepp.) Eichler	20	-17.1825	19.9072	-90.5	-44.4419	73	869	8782	17	1.57634622229001	21	40
Salicaceae	Laetia thamnia	L.	13	7.37694	23.0489	-96.75	-68.3314	117	601	1004	29	16.6382386363636	21	7
Salicaceae	Lunania mexicana	Brandegee	8	7.3094	23.950465	-102.575	-77.7075	27	308	738	0	0	3	15
Salicaceae	Lunania parviflora	Spruce ex Benth.	10	-18.239444	14.48333	-85.252778	-52.8731	34	618	6856	2	0.0972391702257474	2	20
Salicaceae	Macrohasseltia macroterantha	(Standl. & L.O. Williams) L.O. Williams	7	6.7908	17	-90.5	-75.1231	7	117	342	0	0	0	37
Salicaceae	Neosprucea wilburiana	M.H. Alford	2	6.010853	9.5	-80.6125	-74.45	13	23	65	0	0	0	NA
Salicaceae	Pleuranthodendron lindenii	(Turcz.) Sleumer	11	-12.8319	23.95056	-102.575	-48.6511	26	817	6057	2	0.0776515151515152	0	35
Salicaceae	Prockia crucis	P. Browne ex L.	29	-29.7994	23.95056	-105.254167	-34.8608	60	1719	16193	1	0.00520833333333333	10	5
Salicaceae	Ryania speciosa	Vahl	14	-17.7725	12.5	-85.0492	-44.2558	141	1380	8686	11	20.078125	22	15
Salicaceae	Salix humboldtiana	Willd.	22	-43.865278	32.31609	-110.696389	-43.1758	2	1157	15796	0	0	0	25
Salicaceae	Tetrathylacium johansenii	Standl.	4	5.6692	23.6166667	-102.575	-73.91379	86	149	740	21	1.28117424242424	23	20
Salicaceae	Tetrathylacium macrophyllum	Poepp.	7	-15.5	10	-84.8333	-63	31	728	2995	3	0.107954545454545	5	15
Salicaceae	Xylosma characantha	Standl.	8	8.75	24.325	-106.9916666	-82.25	5	101	901	0	0	0	NA
Salicaceae	Xylosma chlorantha	Donn. Sm.	9	6.5386	23.6166667	-104.8525	-74.083333	42	189	1106	2	0.130208333333333	17	7
Salicaceae	Xylosma cinerea	(Clos) Hemsl.	8	7.7258	23.6166667	-102.575	-79.29472	5	60	731	0	0	0	3.5
Salicaceae	Xylosma flexuosa	(Kunth) Hemsl.	11	7.6567	26.033333	-105.9719445	-60.5017	21	823	1786	0	0	0	8
Salicaceae	Xylosma hispidula	Standl.	3	8.477778	11.12083	-85.47666	-82.1875	6	117	46.1	0	0	0	15
Salicaceae	Xylosma intermedia	(Seem.) Triana & Planch.	14	-16.5333333	23.95056	-106.443	-52.8731	8	260	7124	0	0	0	35
Salicaceae	Xylosma oligandra	Donn. Sm.	9	5	18.95	-96.76666	-74.86666	61	236	717	2	0.282083333333333	2	7
Salicaceae	Xylosma panamensis	Turcz.	8	7.42047	27.3666667	-108.7	-77.73333	32	186	1499	0	0	5	6
Salicaceae	Xylosma rubicunda	(H. Karst.) Gilg	4	5.0153	10.4108	-84.8233	-65.9119	11	29	674	0	0	0	NA
Salicaceae	Zuelania guidonia	(Sw.) Britton & Millsp.	15	5.7997	26.3644	-102.532886	-66.6519	140	598	1965	31	2.47984848484848	53	20
Sapindaceae	Allophylus gentryi	Croat	2	7.75	10.2681	-84.8233	-77.66666	22	36	66.11	0	0	4	10
Sapindaceae	Allophylus psilospermus	Radlk.	14	-17.75	20.9313889	-96.375	-59.35	84	451	5037	11	1.01030303030303	13	25
Sapindaceae	Allophylus racemosus	Sw.	25	-24.9044	22.6547	-96.75	-34.9558	77	1084	12080	1	0.0151515151515152	19	8
Sapindaceae	Billia rosea	(Planch. & Linden) C. Ulloa & P. Jørg.	9	-1.58333	23.6166667	-102.575	-65.9119	49	895	2161	2	0.142045454545455	1	35
Sapindaceae	Cupania americana	L.	22	-17.75138	23.1127	-90.5	-38.404	114	992	10085	19	2.9425946969697	23	NA
Sapindaceae	Cupania cinerea	Poepp.	10	-19.2939	14.7	-86.5	-49.3225	118	875	7988	4	0.0420265151515151	44	30
Sapindaceae	Cupania glabra	Sw.	14	7.641389	29.594722	-105.4286111	-70.1361	2	468	1782	0	0	0	40
Sapindaceae	Cupania guatemalensis	(Turcz.) Radlk.	8	7.3094	23.425	-99.008333	-77.6986	31	294	828	1	0.130208333333333	3	15
Sapindaceae	Cupania livida	(Radlk.) Croat	7	-12.58333	17.03	-94.77	-69.15	6	141	1602	0	0	0	30
Sapindaceae	Cupania rufescens	Triana & Planch.	12	-6.85	17.89055	-96.75	-51.75	138	392	4195	20	3.29104166666667	49	25
Sapindaceae	Cupania scrobiculata	Rich.	17	-22.289444	17.657778	-97.586944	-37.4214	89	825	11449	19	12.7562252135448	41	15
Sapindaceae	Cupania seemannii	Triana & Planch.	6	-10.3541667	17.21666	-94.28333	-67.89083	122	140	2307	27	28.8059387075453	29	NA
Sapindaceae	Dilodendron costaricense	(Radlk.) A.H. Gentry & Steyerm.	4	4.97	10.9553263	-85.651611	-64.4386	21	157	681	0	0	3	40
Sapindaceae	Dodonaea viscosa	Jacq.	34	-34.8567	37.769167	-159.89166	-29.3072	11	2541	19287	0	0	0	6.1
Sapindaceae	Exothea paniculata	(Juss.) Radlk.	21	-0.0813889	27.6648	-105.231111	-60.9436	6	310	2217	0	0	0	20
Sapindaceae	Matayba apetala	Radlk.	10	8.68155	23.6166667	-102.575	-76.6667	71	169	913	21	9.91168395363026	24	10
Sapindaceae	Matayba glaberrima	Radlk.	9	7.3094	23	-102	-77.2333333	72	135	684	7	1.22774621212121	20	20
Sapindaceae	Matayba ingifolia	Standl.	2	8.4936	10.704603	-84.992304	-80.6855555	7	50	46.4	0	0	0	15
Sapindaceae	Matayba kennedyae	Croat	1	9.2578	9.2578	-79.3553	-79.3553	1	1	0.01	0	0	0	NA
Sapindaceae	Matayba scrobiculata	Radlk.	11	-17.7667	19.5261111	-105.0633333	-34.96	48	224	10111	4	0.312026515151515	11	NA
Sapindaceae	Pseudima frutescens	(Aubl.) Radlk.	8	-19.935833	9.55	-81.75194	-39.06056	23	467	9735	4	0.351325757575758	4	10
Sapindaceae	Sapindus saponaria	L.	36	-35.8156	39.4758334	-114.7308334	-34.8125	66	2513	19216	5	0.29592803030303	4	15
Sapindaceae	Talisia cerasina	(Benth.) Radlk.	8	-21.7158	9.9189	-84.4	-34.8789	3	536	10089	0	0	0	12
Sapindaceae	Talisia croatii	Acev.-Rodr.	7	-14.9761	10	-84.8333	-52.8731	48	97	3549	13	12.3229166666667	8	7
Sapindaceae	Talisia equatoriensis	Acev.-Rodr.	3	-0.61666	9.5492	-80.1519444	-74.9864	2	11	142	0	0	0	25
Sapindaceae	Talisia hexaphylla	Vahl	10	-17.7275	10.6894	-82.7881	-52.36666667	6	257	7025	0	0	0	NA
Sapindaceae	Talisia macrophylla	(Mart.) Radlk.	11	-16.8522222	10	-84.8333	-37.602222	6	402	9319	0	0	0	25
Sapindaceae	Talisia morii	Acev.-Rodr.	2	6.05	8	-78.1331	-73.3883	3	6	50	0	0	0	5
Sapindaceae	Talisia nervosa	Radlk.	10	-16.52027	12.5	-85	-51.75	136	292	6044	21	31.6895265151515	24	30
Sapindaceae	Talisia princeps	Oliv.	5	-5.05555	11.4358	-82.45	-65.9119	23	52	1650	0	0	0	20
Sapindaceae	Vouarana anomala	(Steyerm.) Acev.-Rodr.	7	-10.1694	10.5	-84.559722	-52.0128	6	85	4338	0	0	0	NA
Sapotaceae	Chromolucuma congestifolia	(Pilz) Alves-Araújo & M. Alves	4	-2.9694	10.8333333	-85.259722	-59.9294	17	67	448	1	0.0946969696969697	0	NA
Sapotaceae	Chrysophyllum argenteum	Jacq.	29	-25.3333333	22.85	-90.5	-43.8142	109	1261	10458	27	3.10535273032337	25	25
Sapotaceae	Chrysophyllum brenesii	Cronquist	3	8.1667	13.03333	-85.88333	-78.25	15	197	127	0	0	2	18
Sapotaceae	Chrysophyllum cainito	L.	24	-11.89	23.6166667	-102.575	-52.33333	134	420	6088	23	2.8605303030303	40	30
Sapotaceae	Chrysophyllum colombianum	(Aubrév.) T.D. Penn.	7	-10.19916	12.5	-85	-59.58	25	108	3278	7	0.908617424242424	5	35
Sapotaceae	Chrysophyllum hirsutum	Cronquist	3	0.16666	11.03	-85.63214	-79	31	84	93	3	2.71022727272727	4	15
Sapotaceae	Chrysophyllum lucentifolium	Cronquist	11	-22.9947	11.4358	-84.6	-34.96	9	453	11978	0	0	0	22
Sapotaceae	Chrysophyllum prieurii	A. DC.	8	-19.981944	9.3919	-82.5067	-40.645833	4	276	8557	0	0	0	NA
Sapotaceae	Chrysophyllum striatum	T.D. Penn.	1	7.33333	7.33333	-80.58333	-80.58333	1	1	0.01	0	0	0	NA
Sapotaceae	Chrysophyllum venezuelanense	(Pierre) T.D. Penn.	15	-18.12138	21.26	-98.79	-47.8225	53	574	8409	1	0.0151515151515152	8	30
Sapotaceae	Ecclinusa lanceolata	(Mart. & Eichler) Pierre	10	-17.5342	9.45961	-80.6847222	-51.1353	39	354	6900	4	1.46070075757576	9	NA
Sapotaceae	Elaeoluma glabrescens	(Mart. & Eichler) Aubrév.	9	-17.5	10.706944	-84.233333	-47.5633	5	479	7796	0	0	0	NA
Sapotaceae	Manilkara bidentata	(A. DC.) A. Chev.	21	-14.8453	19.5653	-82.5067	-35.235	82	940	9124	11	5.58702270185072	31	NA
Sapotaceae	Manilkara chicle	(Pittier) Gilly	9	3.8811	23.6166667	-102.575	-72.8667	45	295	1104	0	0	1	30
Sapotaceae	Manilkara staminodella	Gilly	5	7.47222	17.35	-90.5	-80.6669	18	74	338	0	0	0	50
Sapotaceae	Micropholis crotonoides	(Pierre) Pierre	7	-2.87	13.9753	-84.8233	-60.9186	4	130	1440	0	0	0	40
Sapotaceae	Micropholis egensis	(A. DC.) Pierre	11	-17.6122	18.25	-79.0694	-44.2558	11	646	8126	0	0	0	NA
Sapotaceae	Micropholis guyanensis	(A. DC.) Pierre	19	-22.6339	18.3367	-83.0328	-38.971167	22	1354	11382	0	0	5	10
Sapotaceae	Micropholis melinoniana	Pierre	14	-13.1347	17.5	-96.75	-45.9075	25	266	7757	8	0.705965909090909	6	40
Sapotaceae	Micropholis venulosa	(Mart. & Eichler) Pierre	11	-21.9736	11.083889	-84.8233	-37.310278	21	1412	11567	3	1.21732954545455	3	40
Sapotaceae	Pouteria amygdalicarpa	(Pittier) T.D. Penn.	7	-1.5	16.51	-88.81	-62.4114	16	75	1764	0	0	0	40
Sapotaceae	Pouteria austin-smithii	(Standl.) Cronquist	3	-3.96666	10.959028	-85.467794	-79.06666	4	27	47	0	0	0	30
Sapotaceae	Pouteria buenaventurensis	(Aubrév.) Pilz	3	-1.98333	9.425	-80.5428	-72.0964	51	100	513	3	0.236268939393939	10	NA
Sapotaceae	Pouteria bulliformis	Q. Jiménez & T.D. Penn.	5	0.35	12.5	-85	-77.1639	6	41	104	2	0.81155303030303	3	28
Sapotaceae	Pouteria caimito	(Ruiz & Pav.) Radlk.	13	-27.904722	14.3166667	-85.32	-34.9464	7	1507	12677	0	0	0	15
Sapotaceae	Pouteria calistophylla	(Standl.) Baehni	3	-1.06666	10.866667	-85.283333	-77.51666	45	91	132	7	0.90530303030303	12	30
Sapotaceae	Pouteria campechiana	(Kunth) Baehni	12	-1.06666	23.950465	-105.293083	-75.568952	71	777	1643	16	4.3186553030303	11	30
Sapotaceae	Pouteria chiricana	(Standl.) Baehni	2	8.11666	10.439193	-84.14678	-78.03333	6	30	54.3	0	0	0	40
Sapotaceae	Pouteria cuspidata	(A. DC.) Baehni	11	-22.9586	10.748333	-84.233333	-34.87481	35	977	11471	6	2.53929924242424	13	17
Sapotaceae	Pouteria durlandii	(Standl.) Baehni	15	-26.4625	23.6166667	-102.575	-34.9464	15	569	12938	4	0.710700757575758	0	18
Sapotaceae	Pouteria euryphylla	(Standl.) Baehni	2	8.6981	10	-84.8333	-82.4394	3	4	2.58	0	0	0	NA
Sapotaceae	Pouteria fossicola	Cronquist	5	-11.83333	14.3166667	-85.48333	-70.65	41	84	1530	9	0.939848484848485	3	30
Sapotaceae	Pouteria foveolata	T.D. Penn.	4	1.08	12.5	-85.3	-78.98	20	52	108	7	1.94176136363636	3	30
Sapotaceae	Pouteria glomerata	(Miq.) Radlk.	18	-29	23.6166667	-102.575	-34.9464	42	1056	14334	6	0.880208333333333	2	25
Sapotaceae	Pouteria guianensis	Aubl.	12	-24.56694	10.7292	-83.6478	-38.6822	9	959	11308	0	0	0	NA
Sapotaceae	Pouteria juruana	K. Krause	6	-10.16666	11.0333333	-85.495	-59.7583	14	136	2328	0	0	0	55
Sapotaceae	Pouteria leptopedicellata	Pilz	4	0.71666	10.6833333	-84.5	-74.65	33	60	220	5	0.536931818181818	14	55
Sapotaceae	Pouteria multiflora	(A. DC.) Eyma	19	-17	21.9119	-80.5428	-45.9075	15	337	7898	0	0	0	NA
Sapotaceae	Pouteria reticulata	(Engl.) Eyma	17	-24.608333	23.950465	-102.532886	-35.0575	54	1295	12902	18	3.79713379601383	9	40
Sapotaceae	Pouteria sclerocarpa	(Pittier) Cronquist	5	-4.13333	9.3022	-78.2478	-67.4575	8	23	1078	0	0	0	NA
Sapotaceae	Pouteria silvestris	T.D. Penn.	5	1	12.5	-85	-76.3383	4	30	134	1	0.0473484848484848	0	40
Sapotaceae	Pouteria simulans	Monach.	5	-13.13472	10.6894	-79.97194	-62.8614	3	54	3034	0	0	0	NA
Sapotaceae	Pouteria stipitata	Cronquist	5	-5.58333	11.2858	-85.1197	-49.25	46	72	2000	5	0.43375	13	NA
Sapotaceae	Pouteria subrotata	Cronquist	7	-15.2833333	13.16666	-85	-66.9167	18	147	2860	0	0	0	30
Sapotaceae	Pouteria torta	(Mart.) Radlk.	17	-25.9358	18.137778	-96.75	-34.9464	71	2013	12872	15	1.50378787878788	11	35
Sapotaceae	Pradosia atroviolacea	Ducke	8	-17.05944	12.5	-85	-52.8731	6	74	3695	0	0	0	45
Sapotaceae	Sarcaulus brasiliensis	(A. DC.) Eyma	11	-22.6286	11.11666	-85.48	-34.8608	18	614	11326	4	2.27793560606061	1	NA
Sapotaceae	Sideroxylon capiri	(A. DC.) Pittier	12	-12.65638	26.982778	-107.712778	-61.2442	11	478	4887	0	0	1	40
Sapotaceae	Sideroxylon celastrinum	(Kunth) T.D. Penn.	13	3.8811	29.3666667	-107.5	-68.2419	5	328	2614	0	0	1	10
Sapotaceae	Sideroxylon contrerasii	(Lundell) T.D. Penn.	7	7.7	23.6166667	-102.575	-77.68333	15	65	616	0	0	0	40
Sapotaceae	Sideroxylon persimile	(Hemsl.) T.D. Penn.	10	3.8811	28.579722	-109.730556	-61.7506	6	248	2617	2	0.0303030303030303	0	30
Sapotaceae	Sideroxylon portoricense	Urb.	13	7.7	23	-104.4233	-66.3242	12	259	1395	0	0	0	40
Schlegeliaceae	Gibsoniothamnus truncatus	A.H. Gentry	1	8.63333	8.67805	-80.61	-80.58333	8	8	0.01	0	0	0	NA
Schlegeliaceae	Schlegelia fastigiata	Schery	5	-2.5541667	11.15	-85.15083	-72.8667	72	229	537	0	0	0	15
Schlegeliaceae	Schlegelia nicaraguensis	Standl.	6	8.5166667	18.584722	-95.141667	-78.92916	27	117	366	0	0	0	6
Schlegeliaceae	Schlegelia parviflora	(Oerst.) Monach.	14	-27.724167	18.01	-94.45	-39.02444	64	581	11547	0	0	0	15
Schoepfiaceae	Schoepfia macrophylla	Lundell	4	9.25	15.81638	-90.225	-79.5	2	21	146	0	0	0	20
Schoepfiaceae	Schoepfia schreberi	J.F. Gmel.	25	7.0758	26.93222	-108.87333	-59.4383	6	352	2549	0	0	0	10
Schoepfiaceae	Schoepfia vacciniiflora	Planch. ex Hemsl.	5	8.45	16.8333333	-97.5666667	-81.75	11	100	203	0	0	0	10
Scrophulariaceae	Buddleja americana	L.	17	-16.7261	23.950465	-105	-63.4583333	26	859	5765	0	0	0	NA
Scrophulariaceae	Buddleja nitida	Benth.	5	8.5	23.6166667	-102.575	-82.25	45	227	537	0	0	0	NA
Scrophulariaceae	Buddleja skutchii	C.V. Morton	5	6.395694	23	-102	-72.728806	10	134	756	0	0	0	NA
Scrophulariaceae	Peltanthera floribunda	Benth.	6	-17.7333333	10.03	-84.6	-63.6333333	5	33	1578	0	0	0	NA
Simaroubaceae	Homalolepis cedron	(Planch.) Devecchi & Pirani	10	-22.9586	13.7825	-88.6819	-34.8789	32	656	10642	0	0	4	14
Simaroubaceae	Picrasma excelsa	(Sw.) Planch.	20	-19.2531	23.0489	-89.9333333	-59.5708	2	148	5349	0	0	0	25
Simaroubaceae	Quassia amara	L.	26	-11.333333	47.6087	-157.83333	-40.516667	134	606	10562	24	33.1911174242424	28	9
Simaroubaceae	Simaba polyphylla	(Cavalcante) W.W. Thomas	7	-15.4694	9.9828	-83.59	-52.4828	17	237	6176	2	0.0151515151515152	9	15
Simaroubaceae	Simarouba amara	Aubl.	28	-23.0353	20.06852	-97.42979	-34.8608	150	2364	12719	29	5.56996453630262	42	40
Simaroubaceae	Simarouba glauca	DC.	16	5.76667	27.1578	-97.3055556	-65.83333	5	212	1163	0	0	0	15
Siparunaceae	Siparuna conica	S.S. Renner & Hausner	3	-3.4666667	9.5492	-81.2164	-72.796667	71	240	551	0	0	3	NA
Siparunaceae	Siparuna cristata	(Poepp. & Endl.) A. DC.	10	-14.1666667	9.995807	-83.385694	-46.667222	15	452	7116	1	0.0100378787878788	0	22
Siparunaceae	Siparuna cuspidata	(Tul.) A. DC.	11	-19.891389	10.64	-84.3908	-40.818889	121	689	9379	6	2.66666666666667	9	35
Siparunaceae	Siparuna gesnerioides	(Kunth) A. DC.	6	-2.28333	18.1	-96.75	-66.7592	75	440	1419	0	0	0	10
Siparunaceae	Siparuna grandiflora	(Kunth) Perkins 	11	-17.5128	17.5	-96.75	-63.4583333	66	509	3789	0	0	5	10
Siparunaceae	Siparuna guianensis	Aubl.	14	-28.8	12.5	-85.5947	-34.87481	154	4319	12956	3	0.914953859060403	32	15
Siparunaceae	Siparuna laurifolia	(Kunth) A. DC.	5	-9.2364	11.0933	-79.9786	-67.21	4	204	1827	0	0	0	8
Siparunaceae	Siparuna pauciflora	(Beurl.) A. DC.	6	-12.8981	12.5	-85.117671	-70.1072	266	503	1379	18	2.2745206680903	33	10
Siparunaceae	Siparuna thecaphora	(Poepp. & Endl.) A. DC.	13	-23.77611	23.95056	-105.05	-39.33944	271	2041	11451	0	0	2	12
Solanaceae	Brachistus hunzikeri	(D'Arcy) Sousa-Peña	2	7.7166667	15.19277	-90.15166	-77.7	58	59	109	0	0	0	NA
Solanaceae	Brachistus knappiae	Mont.-Castro & Sousa-Peña	2	8.5380555	8.9166667	-82.751079	-81.8122222	8	9	0.9	0	0	0	3
Solanaceae	Brunfelsia chocoensis	Plowman	2	5.5	9.3833333	-79.6666667	-75.83333	17	28	58.69	0	0	0	NA
Solanaceae	Brunfelsia dwyeri	D'Arcy	1	9.1083333	9.275	-79.5	-79.3083333	24	24	0.23	0	0	0	NA
Solanaceae	Cestrum acuminatum	Francey	3	8.65	18.6	-84.04	-70.58333	10	28	19	0	0	0	4
Solanaceae	Cestrum alternifolium	(Jacq.) O.E. Schulz	18	-3.53378	23.95056	-102.532886	-60.5881	16	281	3413	0	0	0	3
Solanaceae	Cestrum aurantiacum	Lindl.	7	8.8166667	25.087464	-104.369444	-82.7	1	377	944	0	0	0	6
Solanaceae	Cestrum endresii	Francey	2	8	10.990556	-85.470835	-79.3986111	4	123	60.26	0	0	0	3
Solanaceae	Cestrum glanduliferum	Kerber ex Francey	8	-1	23.95056	-104.495833	-74.3416667	8	146	1327	0	0	0	7
Solanaceae	Cestrum haberi	A.K. Monro	2	8.65	10.61	-84.99	-82.3333333	3	14	11.51	0	0	0	5
Solanaceae	Cestrum irazuense	Kuntze	2	8.491486	10.937342	-85.47	-81.8233334	17	88	15.35	0	0	0	NA
Solanaceae	Cestrum johnniegentryanum	D'Arcy	1	8.5166667	8.75	-82.25	-80.1	23	23	3.56	0	0	0	NA
Solanaceae	Cestrum knappiae	A.K. Monro	2	8.55	9.4	-83.21	-81.8	11	13	1.06	0	0	0	5
Solanaceae	Cestrum langeanum	D'Arcy	3	5.58333	9.4305556	-83.0555556	-76.95	15	19	54.27	0	0	0	NA
Solanaceae	Cestrum latifolium	Lam.	17	-15.218889	15.53083	-90.5177778	-35.183611111	117	455	8977	1	0.0151515151515152	14	12
Solanaceae	Cestrum macrophyllum	Vent.	8	-0.34222	22.75	-99.94	-61.3308334	1	47	1914	0	0	0	NA
Solanaceae	Cestrum mariquitense	Kunth	10	-29.7994	10.7772	-85.3447	-35.0019	2	609	12723	0	0	0	6
Solanaceae	Cestrum microcalyx	Francey	11	-17.5128	13.75	-85.40138	-52.83	66	695	7607	0	0	0	10
Solanaceae	Cestrum nocturnum	L.	15	-14.1666667	25.54	-107.360278	-53.0833334	18	977	7105	0	0	0	4
Solanaceae	Cestrum poasanum	Donn. Sm.	2	8.5083333	10.9326	-85.4588	-81.8083333	11	107	14.35	0	0	0	5
