"plot"	"census"	"tag"	"dbh"	"code"	"exposure"
"25ha"	2014	22949	93	NA	NA
"25ha"	2014	22949	73	NA	NA
"25ha"	2014	22949	82	NA	NA
"25ha"	2014	22949	49	NA	NA
"25ha"	2014	22949	79	NA	NA
"25ha"	2014	22949	80	NA	NA
"25ha"	2014	22949	85	NA	NA
"25ha"	2014	22949	88	NA	NA
"25ha"	2014	22949	60	NA	NA
"25ha"	2014	22949	74	NA	NA
"25ha"	2014	22959	102	NA	NA
"25ha"	2014	22959	83	NA	NA
"25ha"	2014	22959	94	NA	NA
"25ha"	2014	22959	68	NA	NA
"25ha"	2014	22972	90	NA	NA
"25ha"	2014	22972	62	NA	NA
"25ha"	2014	22972	70	NA	NA
"25ha"	2014	22972	69	NA	NA
"25ha"	2014	22972	63	NA	NA
"25ha"	2014	22972	82	NA	NA
"25ha"	2014	22972	83	NA	NA
"25ha"	2014	22972	74	NA	NA
"25ha"	2014	22972	85	NA	NA
"25ha"	2014	22972	80	NA	NA
"25ha"	2014	22972	82	NA	NA
"25ha"	2014	22974	90	NA	NA
"25ha"	2014	22974	60	NA	NA
"25ha"	2014	22974	85	NA	NA
"25ha"	2014	22974	83	NA	NA
"25ha"	2014	22977	99	NA	NA
"25ha"	2014	22977	95	NA	NA
"25ha"	2014	22977	77	NA	NA
"25ha"	2014	22977	56	NA	NA
"25ha"	2014	22977	73	NA	NA
"25ha"	2014	22977	85	NA	NA
"25ha"	2014	22977	95	NA	NA
"25ha"	2014	22977	92	NA	NA
"25ha"	2014	22979	115	NA	NA
"25ha"	2014	22979	109	NA	NA
"25ha"	2014	22979	112	NA	NA
"25ha"	2014	22985	115	NA	NA
"25ha"	2014	22985	85	NA	NA
"25ha"	2014	22985	107	NA	NA
"25ha"	2014	22985	90	NA	NA
"25ha"	2014	22985	88	NA	NA
"25ha"	2014	22985	110	NA	NA
"25ha"	2014	22985	82	NA	NA
"25ha"	2014	22985	84	NA	NA
"25ha"	2014	22985	78	NA	NA
"25ha"	2014	22985	81	NA	NA
"25ha"	2014	22985	78	NA	NA
"25ha"	2014	22985	87	NA	NA
"25ha"	2014	22985	66	NA	NA
"25ha"	2014	22986	91	NA	NA
"25ha"	2014	22986	75	NA	NA
"25ha"	2014	22986	76	NA	NA
"25ha"	2014	22986	85	NA	NA
"25ha"	2014	22989	93	NA	NA
"25ha"	2014	22989	80	NA	NA
"25ha"	2014	22989	83	NA	NA
"25ha"	2014	22989	66	NA	NA
"25ha"	2014	22989	62	NA	NA
"25ha"	2014	22989	70	NA	NA
"25ha"	2014	22991	688	NA	NA
"25ha"	2014	22991	11	NA	NA
"25ha"	2014	22991	12	NA	NA
"25ha"	2014	22991	11	NA	NA
"25ha"	2014	22991	13	NA	NA
"25ha"	2014	22991	13	NA	NA
"25ha"	2014	22991	14	NA	NA
"25ha"	2014	22991	19	NA	NA
"25ha"	2014	22991	20	NA	NA
"25ha"	2014	22991	13	NA	NA
"25ha"	2014	22993	89	NA	NA
"25ha"	2014	22993	86	NA	NA
"25ha"	2014	22993	87	NA	NA
"25ha"	2014	22993	68	NA	NA
"25ha"	2014	22996	75	NA	NA
"25ha"	2014	22996	64	NA	NA
"25ha"	2014	22997	84	NA	NA
"25ha"	2014	22997	69	NA	NA
"25ha"	2014	22997	58	NA	NA
"25ha"	2014	22998	112	NA	NA
"25ha"	2014	22998	89	NA	NA
"25ha"	2014	22998	84	NA	NA
"25ha"	2014	22998	105	NA	NA
"25ha"	2014	22998	70	NA	NA
"25ha"	2014	22998	53	NA	NA
"25ha"	2014	23005	90	NA	NA
"25ha"	2014	23005	71	NA	NA
"25ha"	2014	23005	62	NA	NA
"25ha"	2014	23009	80	NA	NA
"25ha"	2014	23009	68	NA	NA
"25ha"	2014	23009	59	NA	NA
"25ha"	2014	23010	180	NA	NA
"25ha"	2014	23010	170	NA	NA
"25ha"	2014	23022	100	NA	NA
"25ha"	2014	23022	96	NA	NA
"25ha"	2014	23022	94	NA	NA
"25ha"	2014	23022	84	NA	NA
"25ha"	2014	23022	80	NA	NA
"25ha"	2014	23022	53	NA	NA
"25ha"	2014	23038	83	NA	NA
"25ha"	2014	23038	53	NA	NA
"25ha"	2014	23039	100	NA	NA
"25ha"	2014	23039	84	NA	NA
"25ha"	2014	23039	78	NA	NA
"25ha"	2014	23039	104	NA	NA
"25ha"	2014	23039	92	NA	NA
"25ha"	2014	23039	96	NA	NA
"25ha"	2014	23039	77	NA	NA
"25ha"	2014	23039	67	NA	NA
"25ha"	2014	23041	104	NA	NA
"25ha"	2014	23041	95	NA	NA
"25ha"	2014	23047	174	NA	NA
"25ha"	2014	23047	100	NA	NA
"25ha"	2014	23048	62	NA	NA
"25ha"	2014	23048	56	NA	NA
"25ha"	2014	23052	101	NA	NA
"25ha"	2014	23052	79	NA	NA
"25ha"	2014	23052	77	NA	NA
"25ha"	2014	23052	82	NA	NA
"25ha"	2014	23055	118	NA	NA
"25ha"	2014	23055	107	NA	NA
"25ha"	2014	23055	86	NA	NA
"25ha"	2014	23058	75	NA	NA
"25ha"	2014	23058	72	NA	NA
"25ha"	2014	23058	60	NA	NA
"25ha"	2014	23064	113	NA	NA
"25ha"	2014	23064	104	NA	NA
"25ha"	2014	23065	83	NA	NA
"25ha"	2014	23065	61	NA	NA
"25ha"	2014	23070	94	NA	NA
"25ha"	2014	23070	83	NA	NA
"25ha"	2014	23070	81	NA	NA
"25ha"	2014	23070	78	NA	NA
"25ha"	2014	23071	114	NA	NA
"25ha"	2014	23071	95	NA	NA
"25ha"	2014	23071	84	NA	NA
"25ha"	2014	23071	66	NA	NA
"25ha"	2014	23071	65	NA	NA
"25ha"	2014	23071	44	NA	NA
"25ha"	2014	23073	89	NA	NA
"25ha"	2014	23073	63	NA	NA
"25ha"	2014	23078	412	NA	NA
"25ha"	2014	23078	45	NA	NA
"25ha"	2014	23078	28	NA	NA
"25ha"	2014	23078	14	NA	NA
"25ha"	2014	23080	92	NA	NA
"25ha"	2014	23080	88	NA	NA
"25ha"	2014	23080	97	NA	NA
"25ha"	2014	23080	95	NA	NA
"25ha"	2014	23084	92	NA	NA
"25ha"	2014	23084	69	NA	NA
"25ha"	2014	23086	89	NA	NA
"25ha"	2014	23086	74	NA	NA
"25ha"	2014	23086	77	NA	NA
"25ha"	2014	23091	78	NA	NA
"25ha"	2014	23091	72	NA	NA
"25ha"	2014	23093	82	NA	NA
"25ha"	2014	23093	73	NA	NA
"25ha"	2014	23096	253	NA	NA
"25ha"	2014	23096	22	NA	NA
"25ha"	2014	23096	17	NA	NA
"25ha"	2014	23096	15	NA	NA
"25ha"	2014	23100	308	NA	NA
"25ha"	2014	23100	13	NA	NA
"25ha"	2014	23100	11	NA	NA
"25ha"	2014	23100	13	NA	NA
"25ha"	2014	23100	10	NA	NA
"25ha"	2014	23100	11	NA	NA
"25ha"	2014	23110	77	NA	NA
"25ha"	2014	23110	58	NA	NA
"25ha"	2014	23110	47	NA	NA
"25ha"	2014	23110	54	NA	NA
"25ha"	2014	23118	440	NA	NA
"25ha"	2014	23118	12	NA	NA
"25ha"	2014	23118	10	NA	NA
"25ha"	2014	23121	82	NA	NA
"25ha"	2014	23121	77	NA	NA
"25ha"	2014	23121	74	NA	NA
"25ha"	2014	23121	78	NA	NA
"25ha"	2014	23121	62	NA	NA
"25ha"	2014	23121	70	NA	NA
"25ha"	2014	23121	75	NA	NA
"25ha"	2014	23121	72	NA	NA
"25ha"	2014	23121	57	NA	NA
"25ha"	2014	23121	72	NA	NA
"25ha"	2014	23121	57	NA	NA
"25ha"	2014	23122	98	NA	NA
"25ha"	2014	23122	82	NA	NA
"25ha"	2014	23122	87	NA	NA
"25ha"	2014	23122	49	NA	NA
"25ha"	2014	23128	95	NA	NA
"25ha"	2014	23128	68	NA	NA
"25ha"	2014	23128	89	NA	NA
"25ha"	2014	23128	76	NA	NA
"25ha"	2014	23129	85	NA	NA
"25ha"	2014	23129	63	NA	NA
"25ha"	2014	23130	101	NA	NA
"25ha"	2014	23130	70	NA	NA
"25ha"	2014	23130	98	NA	NA
"25ha"	2014	23130	92	NA	NA
"25ha"	2014	23131	87	NA	NA
"25ha"	2014	23131	82	NA	NA
"25ha"	2014	23133	106	NA	NA
"25ha"	2014	23133	82	NA	NA
"25ha"	2014	23133	91	NA	NA
"25ha"	2014	23133	72	NA	NA
"25ha"	2014	23138	100	NA	NA
"25ha"	2014	23138	83	NA	NA
"25ha"	2014	23138	88	NA	NA
"25ha"	2014	23138	81	NA	NA
"25ha"	2014	23138	74	NA	NA
"25ha"	2014	23138	78	NA	NA
"25ha"	2014	23138	84	NA	NA
"25ha"	2014	23138	87	NA	NA
"25ha"	2014	23138	90	NA	NA
"25ha"	2014	23156	1077	NA	NA
"25ha"	2014	23156	23	NA	NA
"25ha"	2014	23159	68	NA	NA
"25ha"	2014	23159	53	NA	NA
"25ha"	2014	23159	38	NA	NA
"25ha"	2014	23173	88	NA	NA
"25ha"	2014	23173	79	NA	NA
"25ha"	2014	23173	70	NA	NA
"25ha"	2014	23173	68	NA	NA
"25ha"	2014	23174	97	NA	NA
"25ha"	2014	23174	78	NA	NA
"25ha"	2014	23174	80	NA	NA
"25ha"	2014	23174	55	NA	NA
"25ha"	2014	23175	107	NA	NA
"25ha"	2014	23175	70	NA	NA
"25ha"	2014	23175	81	NA	NA
"25ha"	2014	23175	86	NA	NA
"25ha"	2014	23175	77	NA	NA
"25ha"	2014	23175	71	NA	NA
"25ha"	2014	23175	85	NA	NA
"25ha"	2014	23175	90	NA	NA
"25ha"	2014	23175	76	NA	NA
"25ha"	2014	23178	72	NA	NA
"25ha"	2014	23178	52	NA	NA
"25ha"	2014	23180	106	NA	NA
"25ha"	2014	23180	97	NA	NA
"25ha"	2014	23180	100	NA	NA
"25ha"	2014	23180	78	NA	NA
"25ha"	2014	23180	94	NA	NA
"25ha"	2014	23180	91	NA	NA
"25ha"	2014	23180	51	NA	NA
"25ha"	2014	23205	288	NA	NA
"25ha"	2014	23205	198	NA	NA
"25ha"	2014	23215	99	NA	NA
"25ha"	2014	23215	99	NA	NA
"25ha"	2014	23215	62	NA	NA
"25ha"	2014	23215	52	NA	NA
"25ha"	2014	23215	67	NA	NA
"25ha"	2014	23215	85	NA	NA
"25ha"	2014	23215	85	NA	NA
"25ha"	2014	23215	65	NA	NA
"25ha"	2014	23215	88	NA	NA
"25ha"	2014	23215	62	NA	NA
"25ha"	2014	23215	90	NA	NA
"25ha"	2014	23215	79	NA	NA
"25ha"	2014	23215	90	NA	NA
"25ha"	2014	23215	80	NA	NA
"25ha"	2014	23216	102	NA	NA
"25ha"	2014	23216	95	NA	NA
"25ha"	2014	23216	89	NA	NA
"25ha"	2014	23231	240	NA	NA
"25ha"	2014	23231	42	NA	NA
"25ha"	2014	23247	107	NA	NA
"25ha"	2014	23247	100	NA	NA
"25ha"	2014	23247	102	NA	NA
"25ha"	2014	23247	90	NA	NA
"25ha"	2014	23247	103	NA	NA
"25ha"	2014	23247	90	NA	NA
"25ha"	2014	23247	91	NA	NA
"25ha"	2014	23249	115	NA	NA
"25ha"	2014	23249	102	NA	NA
"25ha"	2014	23249	100	NA	NA
"25ha"	2014	23249	85	NA	NA
"25ha"	2014	23251	93	NA	NA
"25ha"	2014	23251	60	NA	NA
"25ha"	2014	23257	118	NA	NA
"25ha"	2014	23257	107	NA	NA
"25ha"	2014	23257	117	NA	NA
"25ha"	2014	23257	102	NA	NA
"25ha"	2014	23259	96	NA	NA
"25ha"	2014	23259	91	NA	NA
"25ha"	2014	23259	75	NA	NA
"25ha"	2014	23259	76	NA	NA
"25ha"	2014	23259	94	NA	NA
"25ha"	2014	23259	82	NA	NA
"25ha"	2014	23259	94	NA	NA
"25ha"	2014	23260	822	NA	NA
"25ha"	2014	23260	18	NA	NA
"25ha"	2014	23260	14	NA	NA
"25ha"	2014	23260	28	NA	NA
"25ha"	2014	23260	17	NA	NA
"25ha"	2014	23260	12	NA	NA
"25ha"	2014	23260	12	NA	NA
"25ha"	2014	23260	12	NA	NA
"25ha"	2014	23260	19	NA	NA
"25ha"	2014	23260	12	NA	NA
"25ha"	2014	23260	12	NA	NA
"25ha"	2014	23260	15	NA	NA
"25ha"	2014	23260	11	NA	NA
"25ha"	2014	23260	13	NA	NA
"25ha"	2014	23260	11	NA	NA
"25ha"	2014	23260	15	NA	NA
"25ha"	2014	23260	20	NA	NA
"25ha"	2014	23260	18	NA	NA
"25ha"	2014	23260	15	NA	NA
"25ha"	2014	23260	20	NA	NA
"25ha"	2014	23260	19	NA	NA
"25ha"	2014	23260	21	NA	NA
"25ha"	2014	23260	20	NA	NA
"25ha"	2014	23260	33	NA	NA
"25ha"	2014	23260	14	NA	NA
"25ha"	2014	23260	31	NA	NA
"25ha"	2014	23260	24	NA	NA
"25ha"	2014	23266	115	NA	NA
"25ha"	2014	23266	59	NA	NA
"25ha"	2014	23266	113	NA	NA
"25ha"	2014	23267	109	NA	NA
"25ha"	2014	23267	103	NA	NA
"25ha"	2014	23267	72	NA	NA
"25ha"	2014	23267	61	NA	NA
"25ha"	2014	23267	67	NA	NA
"25ha"	2014	23269	102	NA	NA
"25ha"	2014	23269	98	NA	NA
"25ha"	2014	23269	95	NA	NA
"25ha"	2014	23269	93	NA	NA
"25ha"	2014	23269	80	NA	NA
"25ha"	2014	23269	109	NA	NA
"25ha"	2014	23269	95	NA	NA
"25ha"	2014	23269	89	NA	NA
"25ha"	2014	23269	90	NA	NA
"25ha"	2014	23269	95	NA	NA
"25ha"	2014	23270	92	NA	NA
"25ha"	2014	23270	86	NA	NA
"25ha"	2014	23270	84	NA	NA
"25ha"	2014	23271	102	NA	NA
"25ha"	2014	23271	82	NA	NA
"25ha"	2014	23271	60	NA	NA
"25ha"	2014	23271	90	NA	NA
"25ha"	2014	23272	110	NA	NA
"25ha"	2014	23272	98	NA	NA
"25ha"	2014	23272	92	NA	NA
"25ha"	2014	23272	60	NA	NA
"25ha"	2014	23272	109	NA	NA
"25ha"	2014	23272	80	NA	NA
"25ha"	2014	23274	90	NA	NA
"25ha"	2014	23274	82	NA	NA
"25ha"	2014	23274	60	NA	NA
"25ha"	2014	23281	105	NA	NA
"25ha"	2014	23281	100	NA	NA
"25ha"	2014	23281	99	NA	NA
"25ha"	2014	23281	82	NA	NA
"25ha"	2014	23282	119	NA	NA
"25ha"	2014	23282	111	NA	NA
"25ha"	2014	23282	89	NA	NA
"25ha"	2014	23283	112	NA	NA
"25ha"	2014	23283	67	NA	NA
"25ha"	2014	23283	66	NA	NA
"25ha"	2014	23285	118	NA	NA
"25ha"	2014	23285	98	NA	NA
"25ha"	2014	23285	104	NA	NA
"25ha"	2014	23285	114	NA	NA
"25ha"	2014	23285	54	NA	NA
"25ha"	2014	23287	90	NA	NA
"25ha"	2014	23287	87	NA	NA
"25ha"	2014	23292	113	NA	NA
"25ha"	2014	23292	96	NA	NA
"25ha"	2014	23294	96	NA	NA
"25ha"	2014	23294	84	NA	NA
"25ha"	2014	23294	95	NA	NA
"25ha"	2014	23294	75	NA	NA
"25ha"	2014	23294	59	NA	NA
"25ha"	2014	23296	91	NA	NA
"25ha"	2014	23296	70	NA	NA
"25ha"	2014	23296	67	NA	NA
"25ha"	2014	23297	115	NA	NA
"25ha"	2014	23297	95	NA	NA
"25ha"	2014	23297	74	NA	NA
"25ha"	2014	23297	108	NA	NA
"25ha"	2014	23297	99	NA	NA
"25ha"	2014	23299	101	NA	NA
"25ha"	2014	23299	82	NA	NA
"25ha"	2014	23299	56	NA	NA
"25ha"	2014	23299	75	NA	NA
"25ha"	2014	23299	69	NA	NA
"25ha"	2014	23302	80	NA	NA
"25ha"	2014	23302	52	NA	NA
"25ha"	2014	23302	79	NA	NA
"25ha"	2014	23302	75	NA	NA
"25ha"	2014	23302	55	NA	NA
"25ha"	2014	23302	47	NA	NA
"25ha"	2014	23312	70	NA	NA
"25ha"	2014	23312	60	NA	NA
"25ha"	2014	23313	68	NA	NA
"25ha"	2014	23313	57	NA	NA
"25ha"	2014	23314	78	NA	NA
"25ha"	2014	23314	53	NA	NA
"25ha"	2014	23318	97	NA	NA
"25ha"	2014	23318	80	NA	NA
"25ha"	2014	23319	544	NA	NA
"25ha"	2014	23319	53	NA	NA
"25ha"	2014	23324	55	NA	NA
"25ha"	2014	23324	36	NA	NA
"25ha"	2014	23328	79	NA	NA
"25ha"	2014	23328	59	NA	NA
"25ha"	2014	23330	52	NA	NA
"25ha"	2014	23330	48	NA	NA
"25ha"	2014	23332	87	NA	NA
"25ha"	2014	23332	81	NA	NA
"25ha"	2014	23341	118	NA	NA
"25ha"	2014	23341	112	NA	NA
"25ha"	2014	23341	104	NA	NA
"25ha"	2014	23341	85	NA	NA
"25ha"	2014	23341	56	NA	NA
"25ha"	2014	23341	96	NA	NA
"25ha"	2014	23341	82	NA	NA
"25ha"	2014	23355	109	NA	NA
"25ha"	2014	23355	63	NA	NA
"25ha"	2014	23355	64	NA	NA
"25ha"	2014	23355	82	NA	NA
"25ha"	2014	23355	79	NA	NA
"25ha"	2014	23369	85	NA	NA
"25ha"	2014	23369	53	NA	NA
"25ha"	2014	23375	288	NA	NA
"25ha"	2014	23375	149	NA	NA
"25ha"	2014	23375	93	NA	NA
"25ha"	2014	23375	42	NA	NA
"25ha"	2014	23378	110	NA	NA
"25ha"	2014	23378	29	NA	NA
"25ha"	2014	23378	18	NA	NA
"25ha"	2014	23378	16	NA	NA
"25ha"	2014	23378	22	NA	NA
"25ha"	2014	23378	12	NA	NA
"25ha"	2014	23378	20	NA	NA
"25ha"	2014	23387	343	NA	NA
"25ha"	2014	23387	56	NA	NA
"25ha"	2014	23387	17	NA	NA
"25ha"	2014	23393	115	NA	NA
"25ha"	2014	23393	104	NA	NA
"25ha"	2014	23393	73	NA	NA
"25ha"	2014	23393	101	NA	NA
"25ha"	2014	23393	94	NA	NA
"25ha"	2014	23393	73	NA	NA
"25ha"	2014	23393	109	NA	NA
"25ha"	2014	23393	101	NA	NA
"25ha"	2014	23393	69	NA	NA
"25ha"	2014	23393	69	NA	NA
"25ha"	2014	23393	65	NA	NA
"25ha"	2014	23401	244	NA	NA
"25ha"	2014	23401	18	NA	NA
"25ha"	2014	23410	2556	NA	NA
"25ha"	2014	23410	102	NA	NA
"25ha"	2014	23413	172	NA	NA
"25ha"	2014	23413	14	NA	NA
"25ha"	2014	23413	12	NA	NA
"25ha"	2014	23416	490	NA	NA
"25ha"	2014	23416	105	NA	NA
"25ha"	2014	23418	256	NA	NA
"25ha"	2014	23418	107	NA	NA
"25ha"	2014	23418	77	NA	NA
"25ha"	2014	23421	247	NA	NA
"25ha"	2014	23421	171	NA	NA
"25ha"	2014	23421	45	NA	NA
"25ha"	2014	23421	42	NA	NA
"25ha"	2014	23421	28	NA	NA
"25ha"	2014	23431	249	NA	NA
"25ha"	2014	23431	71	NA	NA
"25ha"	2014	23433	81	NA	NA
"25ha"	2014	23433	55	NA	NA
"25ha"	2014	23453	472	NA	NA
"25ha"	2014	23453	45	NA	NA
"25ha"	2014	23453	42	NA	NA
"25ha"	2014	23453	19	NA	NA
"25ha"	2014	23453	19	NA	NA
"25ha"	2014	23453	13	NA	NA
"25ha"	2014	23463	160	NA	NA
"25ha"	2014	23463	120	NA	NA
"25ha"	2014	23470	924	NA	NA
"25ha"	2014	23470	21	NA	NA
"25ha"	2014	23470	18	NA	NA
"25ha"	2014	23470	11	NA	NA
"25ha"	2014	23486	105	NA	NA
"25ha"	2014	23486	85	NA	NA
"25ha"	2014	23486	50	NA	NA
"25ha"	2014	23492	66	NA	NA
"25ha"	2014	23492	53	NA	NA
"25ha"	2014	23498	107	NA	NA
"25ha"	2014	23498	70	NA	NA
"25ha"	2014	23500	94	NA	NA
"25ha"	2014	23500	86	NA	NA
"25ha"	2014	23500	84	NA	NA
"25ha"	2014	23500	67	NA	NA
"25ha"	2014	23500	67	NA	NA
"25ha"	2014	23500	92	NA	NA
"25ha"	2014	23500	89	NA	NA
"25ha"	2014	23561	491	NA	NA
"25ha"	2014	23561	21	NA	NA
"25ha"	2014	23573	899	NA	NA
"25ha"	2014	23573	21	NA	NA
"25ha"	2014	23573	16	NA	NA
"25ha"	2014	23573	12	NA	NA
"25ha"	2014	23573	11	NA	NA
"25ha"	2014	23573	23	NA	NA
"25ha"	2014	23573	35	NA	NA
"25ha"	2014	23573	14	NA	NA
"25ha"	2014	23573	19	NA	NA
"25ha"	2014	23573	56	NA	NA
"25ha"	2014	23583	110	NA	NA
"25ha"	2014	23583	110	NA	NA
"25ha"	2014	23583	90	NA	NA
"25ha"	2014	23583	75	NA	NA
"25ha"	2014	23583	72	NA	NA
"25ha"	2014	23592	99	NA	NA
"25ha"	2014	23592	88	NA	NA
"25ha"	2014	23606	105	NA	NA
"25ha"	2014	23606	100	NA	NA
"25ha"	2014	23606	99	NA	NA
"25ha"	2014	23606	93	NA	NA
"25ha"	2014	23606	75	NA	NA
"25ha"	2014	23612	88	NA	NA
"25ha"	2014	23612	79	NA	NA
"25ha"	2014	23612	70	NA	NA
"25ha"	2014	23612	49	NA	NA
"25ha"	2014	23612	55	NA	NA
"25ha"	2014	23612	52	NA	NA
"25ha"	2014	23633	292	NA	NA
"25ha"	2014	23633	21	NA	NA
"25ha"	2014	23640	98	NA	NA
"25ha"	2014	23640	67	NA	NA
"25ha"	2014	23640	51	NA	NA
"25ha"	2014	23640	52	NA	NA
"25ha"	2014	23640	47	NA	NA
"25ha"	2014	23640	44	NA	NA
"25ha"	2014	23640	72	NA	NA
"25ha"	2014	23641	229	NA	NA
"25ha"	2014	23641	35	NA	NA
"25ha"	2014	23641	20	NA	NA
"25ha"	2014	23642	96	NA	NA
"25ha"	2014	23642	77	NA	NA
"25ha"	2014	23643	103	NA	NA
"25ha"	2014	23643	102	NA	NA
"25ha"	2014	23643	113	NA	NA
"25ha"	2014	23643	97	NA	NA
"25ha"	2014	23643	93	NA	NA
"25ha"	2014	23643	96	NA	NA
"25ha"	2014	23643	86	NA	NA
"25ha"	2014	23643	97	NA	NA
"25ha"	2014	23643	85	NA	NA
"25ha"	2014	23644	95	NA	NA
"25ha"	2014	23644	95	NA	NA
"25ha"	2014	23644	78	NA	NA
"25ha"	2014	23644	75	NA	NA
"25ha"	2014	23644	96	NA	NA
"25ha"	2014	23644	88	NA	NA
"25ha"	2014	23644	85	NA	NA
"25ha"	2014	23644	98	NA	NA
"25ha"	2014	23644	70	NA	NA
"25ha"	2014	23644	70	NA	NA
"25ha"	2014	23644	62	NA	NA
"25ha"	2014	23644	92	NA	NA
"25ha"	2014	23644	85	NA	NA
"25ha"	2014	23644	87	NA	NA
"25ha"	2014	23644	85	NA	NA
"25ha"	2014	23644	100	NA	NA
"25ha"	2014	23644	85	NA	NA
"25ha"	2014	23645	120	NA	NA
"25ha"	2014	23645	84	NA	NA
"25ha"	2014	23645	88	NA	NA
"25ha"	2014	23645	83	NA	NA
"25ha"	2014	23645	64	NA	NA
"25ha"	2014	23645	62	NA	NA
"25ha"	2014	23645	109	NA	NA
"25ha"	2014	23645	82	NA	NA
"25ha"	2014	23655	549	NA	NA
"25ha"	2014	23655	30	NA	NA
"25ha"	2014	23655	22	NA	NA
"25ha"	2014	23655	29	NA	NA
"25ha"	2014	23655	36	NA	NA
"25ha"	2014	23657	92	NA	NA
"25ha"	2014	23657	10	NA	NA
"25ha"	2014	23657	89	NA	NA
"25ha"	2014	23657	99	NA	NA
"25ha"	2014	23657	114	NA	NA
"25ha"	2014	23657	103	NA	NA
"25ha"	2014	23657	95	NA	NA
"25ha"	2014	23657	92	NA	NA
"25ha"	2014	23657	92	NA	NA
"25ha"	2014	23657	64	NA	NA
"25ha"	2014	23657	102	NA	NA
"25ha"	2014	23657	100	NA	NA
"25ha"	2014	23657	50	NA	NA
"25ha"	2014	23657	94	NA	NA
"25ha"	2014	23657	82	NA	NA
"25ha"	2014	23662	118	NA	NA
"25ha"	2014	23662	110	NA	NA
"25ha"	2014	23662	72	NA	NA
"25ha"	2014	23664	92	NA	NA
"25ha"	2014	23664	78	NA	NA
"25ha"	2014	23664	101	NA	NA
"25ha"	2014	23664	110	NA	NA
"25ha"	2014	23664	74	NA	NA
"25ha"	2014	23665	113	NA	NA
"25ha"	2014	23665	84	NA	NA
"25ha"	2014	23666	239	NA	NA
"25ha"	2014	23666	13	NA	NA
"25ha"	2014	23666	12	NA	NA
"25ha"	2014	23666	10	NA	NA
"25ha"	2014	23668	76	NA	NA
"25ha"	2014	23668	107	NA	NA
"25ha"	2014	23668	82	NA	NA
"25ha"	2014	23668	82	NA	NA
"25ha"	2014	23669	294	NA	NA
"25ha"	2014	23669	132	NA	NA
"25ha"	2014	23669	156	NA	NA
"25ha"	2014	23670	80	NA	NA
"25ha"	2014	23670	90	NA	NA
"25ha"	2014	23670	79	NA	NA
"25ha"	2014	23670	103	NA	NA
"25ha"	2014	23670	68	NA	NA
"25ha"	2014	23670	91	NA	NA
"25ha"	2014	23670	83	NA	NA
"25ha"	2014	23670	90	NA	NA
"25ha"	2014	23670	104	NA	NA
"25ha"	2014	23670	65	NA	NA
"25ha"	2014	23670	90	NA	NA
"25ha"	2014	23670	98	NA	NA
"25ha"	2014	23670	74	NA	NA
"25ha"	2014	23670	90	NA	NA
"25ha"	2014	23670	107	NA	NA
"25ha"	2014	23670	76	NA	NA
"25ha"	2014	23670	62	NA	NA
"25ha"	2014	23670	90	NA	NA
"25ha"	2014	23673	96	NA	NA
"25ha"	2014	23673	62	NA	NA
"25ha"	2014	23673	106	NA	NA
"25ha"	2014	23678	86	NA	NA
"25ha"	2014	23678	72	NA	NA
"25ha"	2014	23678	62	NA	NA
"25ha"	2014	23684	100	NA	NA
"25ha"	2014	23684	68	NA	NA
"25ha"	2014	23684	110	NA	NA
"25ha"	2014	23684	76	NA	NA
"25ha"	2014	23689	61	NA	NA
"25ha"	2014	23689	55	NA	NA
"25ha"	2014	23692	99	NA	NA
"25ha"	2014	23692	105	NA	NA
"25ha"	2014	23692	98	NA	NA
"25ha"	2014	23692	75	NA	NA
"25ha"	2014	23692	105	NA	NA
"25ha"	2014	23692	115	NA	NA
"25ha"	2014	23692	102	NA	NA
"25ha"	2014	23692	112	NA	NA
"25ha"	2014	23692	114	NA	NA
"25ha"	2014	23694	90	NA	NA
"25ha"	2014	23694	61	NA	NA
"25ha"	2014	23694	95	NA	NA
"25ha"	2014	23694	83	NA	NA
"25ha"	2014	23695	71	NA	NA
"25ha"	2014	23695	91	NA	NA
"25ha"	2014	23695	116	NA	NA
"25ha"	2014	23695	109	NA	NA
"25ha"	2014	23695	112	NA	NA
"25ha"	2014	23695	99	NA	NA
"25ha"	2014	23695	103	NA	NA
"25ha"	2014	23695	99	NA	NA
"25ha"	2014	23695	89	NA	NA
"25ha"	2014	23695	110	NA	NA
"25ha"	2014	23700	97	NA	NA
"25ha"	2014	23700	87	NA	NA
"25ha"	2014	23700	98	NA	NA
"25ha"	2014	23700	91	NA	NA
"25ha"	2014	23701	65	NA	NA
"25ha"	2014	23701	95	NA	NA
"25ha"	2014	23701	97	NA	NA
"25ha"	2014	23701	75	NA	NA
"25ha"	2014	23701	63	NA	NA
"25ha"	2014	23701	88	NA	NA
"25ha"	2014	23701	82	NA	NA
"25ha"	2014	23701	72	NA	NA
"25ha"	2014	23701	50	NA	NA
"25ha"	2014	23701	92	NA	NA
"25ha"	2014	23701	89	NA	NA
"25ha"	2014	23701	91	NA	NA
"25ha"	2014	23703	96	NA	NA
"25ha"	2014	23703	59	NA	NA
"25ha"	2014	23705	73	NA	NA
"25ha"	2014	23705	88	NA	NA
"25ha"	2014	23705	75	NA	NA
"25ha"	2014	23706	87	NA	NA
"25ha"	2014	23706	91	NA	NA
"25ha"	2014	23706	86	NA	NA
